,datetime,o,h,l,c,time,date
75020,2021/2/25 11:20,16340.94,16342.07,16329.33,16339.69,11:20:00,2021/2/25
75030,2021/2/25 11:30,16345.5,16353.6,16338.88,16350.88,11:30:00,2021/2/25
75040,2021/2/25 11:40,16355.14,16361.27,16348.23,16348.23,11:40:00,2021/2/25
75050,2021/2/25 11:50,16340.3,16346.11,16331.56,16345.11,11:50:00,2021/2/25
75060,2021/2/25 12:00,16344.45,16355.69,16340.27,16343.69,12:00:00,2021/2/25
75070,2021/2/25 12:10,16365.22,16376.46,16364.57,16375.75,12:10:00,2021/2/25
75080,2021/2/25 12:20,16388.25,16391.2,16380,16387.06,12:20:00,2021/2/25
75090,2021/2/25 12:30,16378.73,16387.48,16374.87,16374.87,12:30:00,2021/2/25
75100,2021/2/25 12:40,16383.97,16388.75,16378.38,16382.75,12:40:00,2021/2/25
75110,2021/2/25 12:50,16405.17,16418.03,16405.17,16407.97,12:50:00,2021/2/25
75120,2021/2/25 13:00,16412.07,16420.17,16408.25,16412.97,13:00:00,2021/2/25
75130,2021/2/25 13:10,16423.13,16423.13,16415.43,16417.4,13:10:00,2021/2/25
75140,2021/2/25 13:20,16419.43,16419.43,16400.93,16410.14,13:20:00,2021/2/25
75150,2021/2/25 13:30,16452.18,16452.18,16452.18,16452.18,13:30:00,2021/2/25
76320,2021/2/26 09:00,16190.04,16190.04,16094.89,16103.85,09:00:00,2021/2/26
76330,2021/2/26 09:10,16144.82,16148.45,16132.28,16142.77,09:10:00,2021/2/26
76340,2021/2/26 09:20,16185.2,16186.03,16168.92,16186.03,09:20:00,2021/2/26
76350,2021/2/26 09:30,16145.53,16145.64,16129.92,16137.99,09:30:00,2021/2/26
76360,2021/2/26 09:40,16062.37,16062.37,16049.02,16060.32,09:40:00,2021/2/26
76370,2021/2/26 09:50,15987.34,15993.89,15974.2,15993.89,09:50:00,2021/2/26
76380,2021/2/26 10:00,16057.7,16060.17,16046.11,16060.17,10:00:00,2021/2/26
76390,2021/2/26 10:10,16058.11,16063.83,16058.11,16062.83,10:10:00,2021/2/26
76400,2021/2/26 10:20,16093.28,16095.83,16082.09,16093.14,10:20:00,2021/2/26
76410,2021/2/26 10:30,16120.44,16122.13,16111.31,16112.43,10:30:00,2021/2/26
76420,2021/2/26 10:40,16072.85,16074.36,16056.97,16059.37,10:40:00,2021/2/26
76430,2021/2/26 10:50,16082.2,16091.01,16080.75,16080.75,10:50:00,2021/2/26
76440,2021/2/26 11:00,16080.6,16085.88,16070.54,16071.34,11:00:00,2021/2/26
76450,2021/2/26 11:10,16087.85,16090.78,16079.07,16090.78,11:10:00,2021/2/26
76460,2021/2/26 11:20,16078.91,16087.55,16074.53,16083.1,11:20:00,2021/2/26
76470,2021/2/26 11:30,16068.33,16068.33,16055.33,16065.97,11:30:00,2021/2/26
76480,2021/2/26 11:40,16056.39,16059.9,16048.34,16049.92,11:40:00,2021/2/26
76490,2021/2/26 11:50,16049.45,16059.62,16049.45,16051.46,11:50:00,2021/2/26
76500,2021/2/26 12:00,16063.39,16064.95,16053.78,16056.95,12:00:00,2021/2/26
76510,2021/2/26 12:10,16045.21,16053.13,16041.52,16045.27,12:10:00,2021/2/26
76520,2021/2/26 12:20,16042.56,16047.89,16038.01,16039.43,12:20:00,2021/2/26
76530,2021/2/26 12:30,16035.2,16043.86,16031.68,16035.56,12:30:00,2021/2/26
76540,2021/2/26 12:40,16032.56,16039.43,16027.85,16038.71,12:40:00,2021/2/26
76550,2021/2/26 12:50,16032.51,16033.68,16023.75,16031.24,12:50:00,2021/2/26
76560,2021/2/26 13:00,16027.25,16027.46,16016.9,16027.06,13:00:00,2021/2/26
76570,2021/2/26 13:10,16021.99,16034.77,16021.99,16032.78,13:10:00,2021/2/26
76580,2021/2/26 13:20,16000.83,16010.86,16000.83,16009.87,13:20:00,2021/2/26
76590,2021/2/26 13:30,15953.8,15953.8,15953.8,15953.8,13:30:00,2021/2/26
82080,2021/3/2 09:00,16127.87,16262.91,16127.87,16262.17,09:00:00,2021/3/2
82090,2021/3/2 09:10,16244.53,16251.17,16239.02,16239.52,09:10:00,2021/3/2
82100,2021/3/2 09:20,16246.04,16246.13,16230.47,16230.47,09:20:00,2021/3/2
82110,2021/3/2 09:30,16211.88,16220.64,16207.36,16207.36,09:30:00,2021/3/2
82120,2021/3/2 09:40,16193.8,16193.8,16181.8,16184.06,09:40:00,2021/3/2
82130,2021/3/2 09:50,16188.3,16189.94,16176.87,16189.94,09:50:00,2021/3/2
82140,2021/3/2 10:00,16183.21,16186.43,16176.36,16176.36,10:00:00,2021/3/2
82150,2021/3/2 10:10,16216.9,16220.1,16210.19,16220.1,10:10:00,2021/3/2
82160,2021/3/2 10:20,16215.49,16215.49,16204.87,16213.26,10:20:00,2021/3/2
82170,2021/3/2 10:30,16193.74,16196.41,16183.5,16185.6,10:30:00,2021/3/2
82180,2021/3/2 10:40,16179.79,16180.48,16170.28,16178.65,10:40:00,2021/3/2
82190,2021/3/2 10:50,16161.41,16161.41,16149.42,16161.13,10:50:00,2021/3/2
82200,2021/3/2 11:00,16138.23,16139.83,16128.35,16139.83,11:00:00,2021/3/2
82210,2021/3/2 11:10,16123.83,16123.83,16111.92,16121.15,11:10:00,2021/3/2
82220,2021/3/2 11:20,16133.38,16133.38,16113.62,16122.09,11:20:00,2021/3/2
82230,2021/3/2 11:30,16106.15,16107.27,16097.06,16100.29,11:30:00,2021/3/2
82240,2021/3/2 11:40,16117.06,16118.86,16106.77,16116.09,11:40:00,2021/3/2
82250,2021/3/2 11:50,16096.65,16107.26,16096.29,16104.9,11:50:00,2021/3/2
82260,2021/3/2 12:00,16106.76,16128.77,16106.05,16127.27,12:00:00,2021/3/2
82270,2021/3/2 12:10,16119.35,16128.24,16115.45,16117.64,12:10:00,2021/3/2
82280,2021/3/2 12:20,16111.37,16111.37,16096.98,16110.01,12:20:00,2021/3/2
82290,2021/3/2 12:30,16093.05,16102.76,16091.5,16101.91,12:30:00,2021/3/2
82300,2021/3/2 12:40,16095.65,16095.67,16084.76,16091.64,12:40:00,2021/3/2
82310,2021/3/2 12:50,16065.79,16065.79,16052.39,16061.01,12:50:00,2021/3/2
82320,2021/3/2 13:00,16043.07,16052.79,16041.34,16050.3,13:00:00,2021/3/2
82330,2021/3/2 13:10,16000.79,16005.52,15998.71,15998.71,13:10:00,2021/3/2
82340,2021/3/2 13:20,15971.46,15982.62,15970.86,15973.77,13:20:00,2021/3/2
82350,2021/3/2 13:30,15946.88,15946.88,15946.88,15946.88,13:30:00,2021/3/2
110880,2021/3/22 09:00,16065.5,16080.56,16065.5,16080.56,09:00:00,2021/3/22
110890,2021/3/22 09:10,16072.87,16075.6,16057.32,16057.32,09:10:00,2021/3/22
110900,2021/3/22 09:20,15993.36,15995.42,15983.77,15995.42,09:20:00,2021/3/22
110910,2021/3/22 09:30,16032.81,16046.79,16032.81,16036,09:30:00,2021/3/22
110920,2021/3/22 09:40,16080.99,16087.94,16075.46,16087.94,09:40:00,2021/3/22
110930,2021/3/22 09:50,16176.07,16176.76,16165.04,16174.86,09:50:00,2021/3/22
110940,2021/3/22 10:00,16134.42,16139.73,16130,16130,10:00:00,2021/3/22
110950,2021/3/22 10:10,16118.35,16131.28,16116.59,16119.99,10:10:00,2021/3/22
110960,2021/3/22 10:20,16143.66,16154.04,16143.66,16145.51,10:20:00,2021/3/22
110970,2021/3/22 10:30,16150.37,16155.88,16141.88,16153.38,10:30:00,2021/3/22
110980,2021/3/22 10:40,16153.36,16164.45,16153.36,16164.03,10:40:00,2021/3/22
110990,2021/3/22 10:50,16126.59,16133.19,16123.74,16131.46,10:50:00,2021/3/22
111000,2021/3/22 11:00,16126.7,16135.08,16123.14,16126.78,11:00:00,2021/3/22
111010,2021/3/22 11:10,16128.22,16139.62,16126.99,16132.43,11:10:00,2021/3/22
111020,2021/3/22 11:20,16135.09,16142.94,16131.74,16137.54,11:20:00,2021/3/22
111030,2021/3/22 11:30,16142.11,16143.87,16139.24,16143.87,11:30:00,2021/3/22
111040,2021/3/22 11:40,16151.98,16153.47,16142.34,16153.47,11:40:00,2021/3/22
111050,2021/3/22 11:50,16148.84,16158.36,16145.46,16146.25,11:50:00,2021/3/22
111060,2021/3/22 12:00,16144.85,16154.45,16144.85,16145.56,12:00:00,2021/3/22
111070,2021/3/22 12:10,16156.8,16157.8,16144.48,16148.62,12:10:00,2021/3/22
111080,2021/3/22 12:20,16174.66,16177.5,16165.13,16177.5,12:20:00,2021/3/22
111090,2021/3/22 12:30,16182.94,16188.8,16178.03,16187.83,12:30:00,2021/3/22
111100,2021/3/22 12:40,16190.17,16198.06,16189,16197.49,12:40:00,2021/3/22
111110,2021/3/22 12:50,16188.24,16188.24,16175.93,16177.5,12:50:00,2021/3/22
111120,2021/3/22 13:00,16204.53,16205.31,16193.38,16196.83,13:00:00,2021/3/22
111130,2021/3/22 13:10,16221.73,16222.86,16211.22,16222.86,13:10:00,2021/3/22
111140,2021/3/22 13:20,16216.19,16226.3,16213.88,16215.74,13:20:00,2021/3/22
111150,2021/3/22 13:30,16189.22,16189.22,16189.22,16189.22,13:30:00,2021/3/22
112320,2021/3/23 09:00,16250.2,16313.35,16250.2,16312.47,09:00:00,2021/3/23
112330,2021/3/23 09:10,16316.42,16317.64,16311.91,16312.84,09:10:00,2021/3/23
112340,2021/3/23 09:20,16306.85,16320.56,16306.85,16309.05,09:20:00,2021/3/23
112350,2021/3/23 09:30,16334.83,16334.83,16321.15,16323.37,09:30:00,2021/3/23
112360,2021/3/23 09:40,16287.92,16288.3,16276.13,16284.23,09:40:00,2021/3/23
112370,2021/3/23 09:50,16281,16291.38,16279.71,16279.71,09:50:00,2021/3/23
112380,2021/3/23 10:00,16282.52,16287.01,16274.76,16275.91,10:00:00,2021/3/23
112390,2021/3/23 10:10,16249.3,16249.3,16238.55,16239.4,10:10:00,2021/3/23
112400,2021/3/23 10:20,16206.72,16216.87,16205.38,16216.64,10:20:00,2021/3/23
112410,2021/3/23 10:30,16237.99,16239.58,16228.84,16228.84,10:30:00,2021/3/23
112420,2021/3/23 10:40,16200.22,16210.79,16200.11,16209.28,10:40:00,2021/3/23
112430,2021/3/23 10:50,16183.65,16195.28,16182.66,16195.28,10:50:00,2021/3/23
112440,2021/3/23 11:00,16222.99,16235.93,16222.45,16222.78,11:00:00,2021/3/23
112450,2021/3/23 11:10,16208.58,16219.57,16206.26,16209.13,11:10:00,2021/3/23
112460,2021/3/23 11:20,16226.35,16227.76,16217,16223.5,11:20:00,2021/3/23
112470,2021/3/23 11:30,16221.79,16231.47,16221.79,16223.39,11:30:00,2021/3/23
112480,2021/3/23 11:40,16231.34,16233.92,16222.18,16233.92,11:40:00,2021/3/23
112490,2021/3/23 11:50,16222.05,16232.49,16220.11,16232.49,11:50:00,2021/3/23
112500,2021/3/23 12:00,16205.11,16217.41,16204.2,16206.79,12:00:00,2021/3/23
112510,2021/3/23 12:10,16215.54,16216.46,16204.5,16205.56,12:10:00,2021/3/23
112520,2021/3/23 12:20,16178.73,16188.19,16177.1,16177.17,12:20:00,2021/3/23
112530,2021/3/23 12:30,16188.61,16192.59,16182.27,16191.3,12:30:00,2021/3/23
112540,2021/3/23 12:40,16199.07,16202.7,16191.61,16201.09,12:40:00,2021/3/23
112550,2021/3/23 12:50,16197.46,16200.21,16189.82,16197.18,12:50:00,2021/3/23
112560,2021/3/23 13:00,16192.73,16193.68,16183.43,16191.43,13:00:00,2021/3/23
112570,2021/3/23 13:10,16181.91,16190.85,16178.52,16188.18,13:10:00,2021/3/23
112580,2021/3/23 13:20,16185.26,16186.51,16173.64,16174.53,13:20:00,2021/3/23
112590,2021/3/23 13:30,16177.59,16177.59,16177.59,16177.59,13:30:00,2021/3/23
113760,2021/3/24 09:00,15994.96,16007.67,15967.95,16006.95,09:00:00,2021/3/24
113770,2021/3/24 09:10,16081.96,16092.4,16081.76,16092.4,09:10:00,2021/3/24
113780,2021/3/24 09:20,16087.27,16088.55,16075.17,16076.95,09:20:00,2021/3/24
113790,2021/3/24 09:30,16088.59,16091.45,16079.54,16090.63,09:30:00,2021/3/24
113800,2021/3/24 09:40,16109.76,16113.45,16101.05,16110.69,09:40:00,2021/3/24
113810,2021/3/24 09:50,16096.69,16096.69,16079.95,16082.06,09:50:00,2021/3/24
113820,2021/3/24 10:00,16075.68,16075.68,16064.54,16071.91,10:00:00,2021/3/24
113830,2021/3/24 10:10,16040.33,16044.26,16032.6,16041.73,10:10:00,2021/3/24
113840,2021/3/24 10:20,16057.53,16068.18,16055.86,16056.72,10:20:00,2021/3/24
113850,2021/3/24 10:30,16063.74,16064.39,16049.22,16050.2,10:30:00,2021/3/24
113860,2021/3/24 10:40,16046.73,16055.73,16045.62,16054.18,10:40:00,2021/3/24
113870,2021/3/24 10:50,16053.06,16053.47,16041.84,16049.76,10:50:00,2021/3/24
113880,2021/3/24 11:00,16045.6,16047.07,16043.93,16044.78,11:00:00,2021/3/24
113890,2021/3/24 11:10,16031.21,16031.21,16019.09,16027.89,11:10:00,2021/3/24
113900,2021/3/24 11:20,16019.19,16032.44,16019.19,16030.52,11:20:00,2021/3/24
113910,2021/3/24 11:30,16031.68,16036.21,16024.34,16036.21,11:30:00,2021/3/24
113920,2021/3/24 11:40,16042.59,16052.66,16041.08,16044.01,11:40:00,2021/3/24
113930,2021/3/24 11:50,16054.66,16055.58,16042.77,16046.03,11:50:00,2021/3/24
113940,2021/3/24 12:00,16053.75,16053.81,16043.26,16044.77,12:00:00,2021/3/24
113950,2021/3/24 12:10,16044.49,16055.84,16044.08,16045.33,12:10:00,2021/3/24
113960,2021/3/24 12:20,16054.29,16057.89,16046.62,16048.62,12:20:00,2021/3/24
113970,2021/3/24 12:30,16046.64,16055.85,16043.3,16044,12:30:00,2021/3/24
113980,2021/3/24 12:40,16037.94,16038.69,16028.29,16029.22,12:40:00,2021/3/24
113990,2021/3/24 12:50,16025.53,16032.83,16021.66,16021.66,12:50:00,2021/3/24
114000,2021/3/24 13:00,16033.89,16033.89,16016.48,16016.48,13:00:00,2021/3/24
114010,2021/3/24 13:10,16037.16,16038.66,16027.46,16038.53,13:10:00,2021/3/24
114020,2021/3/24 13:20,16040.54,16042.57,16030.88,16033.14,13:20:00,2021/3/24
114030,2021/3/24 13:30,16032.12,16032.12,16032.12,16032.12,13:30:00,2021/3/24
115200,2021/3/25 09:00,16010.54,16025.8,16008.75,16025.8,09:00:00,2021/3/25
115210,2021/3/25 09:10,16036.62,16038.31,16028.57,16036.44,09:10:00,2021/3/25
115220,2021/3/25 09:20,16015.77,16023.96,16008.04,16016.64,09:20:00,2021/3/25
115230,2021/3/25 09:30,15976.03,15986.02,15972.61,15972.61,09:30:00,2021/3/25
115240,2021/3/25 09:40,15954.03,15964.2,15948.62,15955.66,09:40:00,2021/3/25
115250,2021/3/25 09:50,15984.43,15995.27,15983.94,15985.33,09:50:00,2021/3/25
115260,2021/3/25 10:00,16004.58,16007.25,15993.83,16002.46,10:00:00,2021/3/25
115270,2021/3/25 10:10,16058.47,16063.98,16052.61,16054.51,10:10:00,2021/3/25
115280,2021/3/25 10:20,16078.78,16083.08,16074.08,16077.91,10:20:00,2021/3/25
115290,2021/3/25 10:30,16075.2,16081.57,16070.98,16071.27,10:30:00,2021/3/25
115300,2021/3/25 10:40,16076.29,16077.44,16067.39,16074.98,10:40:00,2021/3/25
115310,2021/3/25 10:50,16093.89,16097.34,16083.83,16095.31,10:50:00,2021/3/25
115320,2021/3/25 11:00,16134.77,16136.72,16116.07,16124.27,11:00:00,2021/3/25
115330,2021/3/25 11:10,16095.91,16105.36,16095.87,16102.91,11:10:00,2021/3/25
115340,2021/3/25 11:20,16105.97,16109.58,16096.16,16096.36,11:20:00,2021/3/25
115350,2021/3/25 11:30,16087.06,16097.82,16084.24,16094.21,11:30:00,2021/3/25
115360,2021/3/25 11:40,16057.7,16067.09,16055.98,16055.98,11:40:00,2021/3/25
115370,2021/3/25 11:50,16073.84,16076.27,16064.91,16065.52,11:50:00,2021/3/25
115380,2021/3/25 12:00,16074.5,16077.74,16064.32,16073.69,12:00:00,2021/3/25
115390,2021/3/25 12:10,16068.69,16069.68,16065.09,16067.38,12:10:00,2021/3/25
115400,2021/3/25 12:20,16051.34,16051.34,16041.28,16046.81,12:20:00,2021/3/25
115410,2021/3/25 12:30,16034.11,16046.85,16034.11,16046.58,12:30:00,2021/3/25
115420,2021/3/25 12:40,16058.19,16068.72,16058.19,16061.92,12:40:00,2021/3/25
115430,2021/3/25 12:50,16047.88,16059.81,16047.88,16057.13,12:50:00,2021/3/25
115440,2021/3/25 13:00,16055.19,16057.22,16043.55,16054.23,13:00:00,2021/3/25
115450,2021/3/25 13:10,16061.39,16064.95,16052.28,16064.95,13:10:00,2021/3/25
115460,2021/3/25 13:20,16061.94,16065.73,16055.28,16064.38,13:20:00,2021/3/25
115470,2021/3/25 13:30,16060.14,16060.14,16060.14,16060.14,13:30:00,2021/3/25
116640,2021/3/26 09:00,16140.37,16201.88,16140.37,16191.86,09:00:00,2021/3/26
116650,2021/3/26 09:10,16157.13,16169.56,16157.13,16160.52,09:10:00,2021/3/26
116660,2021/3/26 09:20,16175.25,16184.75,16172.99,16183.32,09:20:00,2021/3/26
116670,2021/3/26 09:30,16171.8,16191.08,16171.8,16182.94,09:30:00,2021/3/26
116680,2021/3/26 09:40,16227.78,16227.78,16214.25,16215.98,09:40:00,2021/3/26
116690,2021/3/26 09:50,16221.45,16221.81,16210.92,16221.81,09:50:00,2021/3/26
116700,2021/3/26 10:00,16231,16236.33,16225.54,16231.41,10:00:00,2021/3/26
116710,2021/3/26 10:10,16246.45,16246.45,16236.01,16238.3,10:10:00,2021/3/26
116720,2021/3/26 10:20,16254.95,16265.29,16253.69,16254.83,10:20:00,2021/3/26
116730,2021/3/26 10:30,16251.32,16262.28,16250.94,16260.67,10:30:00,2021/3/26
116740,2021/3/26 10:40,16252.63,16261.74,16250.71,16254.72,10:40:00,2021/3/26
116750,2021/3/26 10:50,16264.62,16279,16262.41,16277.82,10:50:00,2021/3/26
116760,2021/3/26 11:00,16266.02,16277.88,16266.02,16277.88,11:00:00,2021/3/26
116770,2021/3/26 11:10,16290.38,16292.1,16281.99,16289.03,11:10:00,2021/3/26
116780,2021/3/26 11:20,16288.62,16292.92,16287.12,16292.37,11:20:00,2021/3/26
116790,2021/3/26 11:30,16276.66,16288.23,16276.39,16277.84,11:30:00,2021/3/26
116800,2021/3/26 11:40,16283.97,16290.19,16276.31,16288.25,11:40:00,2021/3/26
116810,2021/3/26 11:50,16283.44,16290.96,16280.36,16281.53,11:50:00,2021/3/26
116820,2021/3/26 12:00,16266.27,16279.27,16266.27,16278.72,12:00:00,2021/3/26
116830,2021/3/26 12:10,16288.5,16298.7,16286.39,16298.7,12:10:00,2021/3/26
116840,2021/3/26 12:20,16294.86,16312.17,16294.86,16312.17,12:20:00,2021/3/26
116850,2021/3/26 12:30,16311.63,16325.62,16311.63,16312.29,12:30:00,2021/3/26
116860,2021/3/26 12:40,16302.94,16310.52,16301.07,16302.51,12:40:00,2021/3/26
116870,2021/3/26 12:50,16307.04,16315.87,16304.84,16315.87,12:50:00,2021/3/26
116880,2021/3/26 13:00,16305.05,16318.36,16305.05,16309.18,13:00:00,2021/3/26
116890,2021/3/26 13:10,16309.42,16318.06,16306.2,16312.37,13:10:00,2021/3/26
116900,2021/3/26 13:20,16309.15,16323.24,16308.93,16321.85,13:20:00,2021/3/26
116910,2021/3/26 13:30,16305.88,16305.88,16305.88,16305.88,13:30:00,2021/3/26
120960,2021/3/29 09:00,16411.67,16481.34,16411.67,16473.1,09:00:00,2021/3/29
120970,2021/3/29 09:10,16451.35,16460.99,16449.51,16450.61,09:10:00,2021/3/29
120980,2021/3/29 09:20,16428.87,16438.7,16427.9,16438.7,09:20:00,2021/3/29
120990,2021/3/29 09:30,16454.9,16454.9,16452.23,16452.59,09:30:00,2021/3/29
121000,2021/3/29 09:40,16441.07,16441.07,16428.95,16428.95,09:40:00,2021/3/29
121010,2021/3/29 09:50,16459.61,16469.25,16454.94,16465.05,09:50:00,2021/3/29
121020,2021/3/29 10:00,16465.31,16478.52,16465.31,16465.87,10:00:00,2021/3/29
121030,2021/3/29 10:10,16469.12,16478.91,16467.24,16477.46,10:10:00,2021/3/29
121040,2021/3/29 10:20,16478.61,16480.35,16468.42,16479.23,10:20:00,2021/3/29
121050,2021/3/29 10:30,16483.13,16494.47,16481.78,16485.02,10:30:00,2021/3/29
121060,2021/3/29 10:40,16483.76,16492.2,16480.5,16490.57,10:40:00,2021/3/29
121070,2021/3/29 10:50,16483.38,16491.98,16480.23,16481.42,10:50:00,2021/3/29
121080,2021/3/29 11:00,16482.01,16493.21,16479.38,16490.38,11:00:00,2021/3/29
121090,2021/3/29 11:10,16490.34,16498.7,16490.16,16492.6,11:10:00,2021/3/29
121100,2021/3/29 11:20,16496.77,16496.77,16483.31,16492.78,11:20:00,2021/3/29
121110,2021/3/29 11:30,16489.35,16501.03,16488.94,16492.19,11:30:00,2021/3/29
121120,2021/3/29 11:40,16493.21,16503.72,16492.29,16503.08,11:40:00,2021/3/29
121130,2021/3/29 11:50,16503.06,16503.38,16492.46,16493.35,11:50:00,2021/3/29
121140,2021/3/29 12:00,16499.25,16509.44,16496.18,16508.61,12:00:00,2021/3/29
121150,2021/3/29 12:10,16506.95,16512.03,16506.95,16509.51,12:10:00,2021/3/29
121160,2021/3/29 12:20,16505.47,16516.07,16504.9,16506.42,12:20:00,2021/3/29
121170,2021/3/29 12:30,16481.92,16489.24,16478.66,16479.88,12:30:00,2021/3/29
121180,2021/3/29 12:40,16489.41,16492.01,16481.29,16489.6,12:40:00,2021/3/29
121190,2021/3/29 12:50,16489.33,16489.33,16477.54,16489.09,12:50:00,2021/3/29
121200,2021/3/29 13:00,16480.8,16489.12,16474.96,16488.48,13:00:00,2021/3/29
121210,2021/3/29 13:10,16481.12,16482.66,16470.48,16479.42,13:10:00,2021/3/29
121220,2021/3/29 13:20,16470.94,16478.75,16467.41,16476.83,13:20:00,2021/3/29
121230,2021/3/29 13:30,16475.97,16475.97,16475.97,16475.97,13:30:00,2021/3/29
122400,2021/3/30 09:00,16490.31,16538.9,16490.31,16527.58,09:00:00,2021/3/30
122410,2021/3/30 09:10,16493.7,16493.7,16479.98,16480.44,09:10:00,2021/3/30
122420,2021/3/30 09:20,16468.92,16469.32,16457.37,16458.29,09:20:00,2021/3/30
122430,2021/3/30 09:30,16477.48,16488.68,16477.48,16481.88,09:30:00,2021/3/30
122440,2021/3/30 09:40,16474.67,16481.55,16471.79,16474.31,09:40:00,2021/3/30
122450,2021/3/30 09:50,16497.34,16499.71,16488.02,16498.79,09:50:00,2021/3/30
122460,2021/3/30 10:00,16488.41,16501.4,16488.41,16491.02,10:00:00,2021/3/30
122470,2021/3/30 10:10,16490.72,16502.58,16489.37,16491.94,10:10:00,2021/3/30
122480,2021/3/30 10:20,16512.48,16526.77,16512.48,16526.13,10:20:00,2021/3/30
122490,2021/3/30 10:30,16510.83,16519.65,16510.27,16511.99,10:30:00,2021/3/30
122500,2021/3/30 10:40,16514.92,16523.66,16514.4,16523.66,10:40:00,2021/3/30
122510,2021/3/30 10:50,16505.28,16505.28,16491.96,16494.06,10:50:00,2021/3/30
122520,2021/3/30 11:00,16459.77,16469.88,16457.97,16462.02,11:00:00,2021/3/30
122530,2021/3/30 11:10,16457.32,16465.4,16453.59,16454.93,11:10:00,2021/3/30
122540,2021/3/30 11:20,16459.68,16469.7,16459.68,16460.04,11:20:00,2021/3/30
122550,2021/3/30 11:30,16474.02,16474.63,16464.6,16473.27,11:30:00,2021/3/30
122560,2021/3/30 11:40,16477.74,16481.11,16468.25,16473.06,11:40:00,2021/3/30
122570,2021/3/30 11:50,16484.98,16485.79,16473.6,16485.79,11:50:00,2021/3/30
122580,2021/3/30 12:00,16483.35,16485,16473.91,16477.04,12:00:00,2021/3/30
122590,2021/3/30 12:10,16485.79,16488.44,16476.01,16476.77,12:10:00,2021/3/30
122600,2021/3/30 12:20,16479.76,16487.9,16476.51,16484.99,12:20:00,2021/3/30
122610,2021/3/30 12:30,16491.09,16493.98,16483.01,16491.63,12:30:00,2021/3/30
122620,2021/3/30 12:40,16512.24,16514.25,16502.57,16510.55,12:40:00,2021/3/30
122630,2021/3/30 12:50,16511.8,16521.81,16509.98,16521.78,12:50:00,2021/3/30
122640,2021/3/30 13:00,16518.68,16524.38,16512.89,16515.04,13:00:00,2021/3/30
122650,2021/3/30 13:10,16532.98,16552.33,16532.98,16542.81,13:10:00,2021/3/30
122660,2021/3/30 13:20,16530.43,16551.72,16530.43,16547.95,13:20:00,2021/3/30
122670,2021/3/30 13:30,16554.9,16554.9,16554.9,16554.9,13:30:00,2021/3/30
123840,2021/3/31 09:00,16529.23,16545.73,16527.73,16535.2,09:00:00,2021/3/31
123850,2021/3/31 09:10,16545.2,16546.81,16534.78,16546.55,09:10:00,2021/3/31
123860,2021/3/31 09:20,16526.46,16537.36,16526.46,16532.92,09:20:00,2021/3/31
123870,2021/3/31 09:30,16517.95,16530.42,16517.89,16517.89,09:30:00,2021/3/31
123880,2021/3/31 09:40,16531.43,16542.78,16529.92,16539.95,09:40:00,2021/3/31
123890,2021/3/31 09:50,16532.75,16538.08,16528.44,16529.49,09:50:00,2021/3/31
123900,2021/3/31 10:00,16526.93,16526.93,16517.28,16517.53,10:00:00,2021/3/31
123910,2021/3/31 10:10,16502.35,16502.35,16491.77,16499.57,10:10:00,2021/3/31
123920,2021/3/31 10:20,16494.58,16494.58,16484.56,16492.55,10:20:00,2021/3/31
123930,2021/3/31 10:30,16482.12,16492.56,16480.51,16480.51,10:30:00,2021/3/31
123940,2021/3/31 10:40,16455.62,16463.59,16453.96,16461.46,10:40:00,2021/3/31
123950,2021/3/31 10:50,16454.68,16462.2,16452.61,16462.2,10:50:00,2021/3/31
123960,2021/3/31 11:00,16463.82,16468.04,16453.37,16455.92,11:00:00,2021/3/31
123970,2021/3/31 11:10,16440.15,16448.36,16438.9,16439.32,11:10:00,2021/3/31
123980,2021/3/31 11:20,16444.14,16455.13,16444.14,16452.04,11:20:00,2021/3/31
123990,2021/3/31 11:30,16478.14,16478.14,16465.62,16467.6,11:30:00,2021/3/31
124000,2021/3/31 11:40,16463.32,16475.39,16463.26,16475.39,11:40:00,2021/3/31
124010,2021/3/31 11:50,16455.53,16461.15,16450.81,16456.48,11:50:00,2021/3/31
124020,2021/3/31 12:00,16456.14,16456.98,16447.83,16455.52,12:00:00,2021/3/31
124030,2021/3/31 12:10,16456.81,16468.29,16455.53,16466.26,12:10:00,2021/3/31
124040,2021/3/31 12:20,16458.64,16468.69,16457.33,16461.57,12:20:00,2021/3/31
124050,2021/3/31 12:30,16463.7,16463.7,16448.11,16452.66,12:30:00,2021/3/31
124060,2021/3/31 12:40,16438.04,16448.79,16436.27,16446.57,12:40:00,2021/3/31
124070,2021/3/31 12:50,16452.72,16454.38,16451.32,16453.05,12:50:00,2021/3/31
124080,2021/3/31 13:00,16449.29,16459.18,16446.96,16448.95,13:00:00,2021/3/31
124090,2021/3/31 13:10,16437.62,16443.72,16433.55,16433.66,13:10:00,2021/3/31
124100,2021/3/31 13:20,16451.42,16455.4,16444.72,16445.63,13:20:00,2021/3/31
124110,2021/3/31 13:30,16431.13,16431.13,16431.13,16431.13,13:30:00,2021/3/31
125280,2021/4/1 09:00,16538.28,16600,16538.28,16600,09:00:00,2021/4/1
125290,2021/4/1 09:10,16554.21,16554.21,16537.66,16549.12,09:10:00,2021/4/1
125300,2021/4/1 09:20,16551.09,16552.86,16543.68,16551.21,09:20:00,2021/4/1
125310,2021/4/1 09:30,16550.96,16560.29,16548.86,16549.51,09:30:00,2021/4/1
