,datetime,o,h,l,c,time,date
2904,2018-05-03 09:00:00,10578.98,10578.98,10530.15,10541.34,09:00:00,2018-05-03
2905,2018-05-03 10:00:00,10541.61,10556.77,10509.5,10516.45,10:00:00,2018-05-03
2906,2018-05-03 11:00:00,10514.85,10544.38,10509.03,10537.77,11:00:00,2018-05-03
2907,2018-05-03 12:00:00,10540.84,10559.14,10537.23,10542.44,12:00:00,2018-05-03
2908,2018-05-03 13:00:00,10540.54,10548.37,10514.18,10514.18,13:00:00,2018-05-03
2928,2018-05-04 09:00:00,10516.45,10548.7,10501.13,10518.62,09:00:00,2018-05-04
2929,2018-05-04 10:00:00,10524.64,10530.56,10500.97,10512.86,10:00:00,2018-05-04
2930,2018-05-04 11:00:00,10508.32,10550.84,10504.06,10541.82,11:00:00,2018-05-04
2931,2018-05-04 12:00:00,10541.93,10566.37,10532.45,10555.04,12:00:00,2018-05-04
2932,2018-05-04 13:00:00,10555.52,10562.14,10529.37,10529.37,13:00:00,2018-05-04
3000,2018-05-07 09:00:00,10581.78,10632.37,10555.56,10575.13,09:00:00,2018-05-07
3001,2018-05-07 10:00:00,10575.3,10606.28,10575.11,10601.18,10:00:00,2018-05-07
3002,2018-05-07 11:00:00,10600.73,10629.8,10597.32,10624.33,11:00:00,2018-05-07
3003,2018-05-07 12:00:00,10619.56,10632.62,10610.35,10611.0,12:00:00,2018-05-07
3004,2018-05-07 13:00:00,10611.37,10626.39,10604.91,10604.91,13:00:00,2018-05-07
3024,2018-05-08 09:00:00,10610.44,10659.82,10609.04,10659.82,09:00:00,2018-05-08
3025,2018-05-08 10:00:00,10658.89,10679.53,10653.26,10669.21,10:00:00,2018-05-08
3026,2018-05-08 11:00:00,10671.38,10687.98,10663.29,10677.17,11:00:00,2018-05-08
3027,2018-05-08 12:00:00,10677.87,10690.78,10670.22,10673.94,12:00:00,2018-05-08
3028,2018-05-08 13:00:00,10674.27,10691.38,10662.65,10691.38,13:00:00,2018-05-08
3048,2018-05-09 09:00:00,10692.89,10748.6,10689.81,10706.82,09:00:00,2018-05-09
3049,2018-05-09 10:00:00,10707.49,10731.81,10701.97,10728.39,10:00:00,2018-05-09
3050,2018-05-09 11:00:00,10723.43,10739.9,10718.25,10734.61,11:00:00,2018-05-09
3051,2018-05-09 12:00:00,10732.76,10739.86,10718.72,10723.57,12:00:00,2018-05-09
3052,2018-05-09 13:00:00,10723.07,10728.24,10703.35,10703.35,13:00:00,2018-05-09
3072,2018-05-10 09:00:00,10731.68,10782.06,10731.68,10767.41,09:00:00,2018-05-10
3073,2018-05-10 10:00:00,10767.22,10776.57,10753.69,10757.61,10:00:00,2018-05-10
3074,2018-05-10 11:00:00,10758.6,10762.34,10741.14,10741.14,11:00:00,2018-05-10
3075,2018-05-10 12:00:00,10741.15,10769.67,10740.08,10765.45,12:00:00,2018-05-10
3076,2018-05-10 13:00:00,10765.06,10776.26,10749.97,10760.21,13:00:00,2018-05-10
3096,2018-05-11 09:00:00,10808.4,10868.19,10808.4,10861.47,09:00:00,2018-05-11
3097,2018-05-11 10:00:00,10856.57,10868.38,10837.2,10858.09,10:00:00,2018-05-11
3098,2018-05-11 11:00:00,10856.92,10874.63,10845.25,10851.22,11:00:00,2018-05-11
3099,2018-05-11 12:00:00,10853.19,10863.34,10846.31,10853.81,12:00:00,2018-05-11
3100,2018-05-11 13:00:00,10859.78,10868.3,10851.06,10858.98,13:00:00,2018-05-11
3168,2018-05-14 09:00:00,10938.3,10953.74,10908.86,10935.21,09:00:00,2018-05-14
3169,2018-05-14 10:00:00,10935.26,10950.85,10930.32,10946.53,10:00:00,2018-05-14
3170,2018-05-14 11:00:00,10946.69,10964.97,10943.0,10959.23,11:00:00,2018-05-14
3171,2018-05-14 12:00:00,10959.42,10969.78,10951.18,10961.68,12:00:00,2018-05-14
3172,2018-05-14 13:00:00,10960.77,10970.24,10952.29,10952.39,13:00:00,2018-05-14
3192,2018-05-15 09:00:00,10965.08,10978.38,10905.35,10919.96,09:00:00,2018-05-15
3193,2018-05-15 10:00:00,10919.89,10939.26,10907.89,10923.75,10:00:00,2018-05-15
3194,2018-05-15 11:00:00,10925.81,10929.94,10893.02,10907.12,11:00:00,2018-05-15
3195,2018-05-15 12:00:00,10906.04,10915.08,10887.2,10896.24,12:00:00,2018-05-15
3196,2018-05-15 13:00:00,10905.47,10905.47,10874.73,10874.73,13:00:00,2018-05-15
3216,2018-05-16 09:00:00,10873.54,10915.74,10868.81,10884.31,09:00:00,2018-05-16
3217,2018-05-16 10:00:00,10884.64,10902.14,10865.13,10887.61,10:00:00,2018-05-16
3218,2018-05-16 11:00:00,10887.52,10892.31,10873.72,10885.44,11:00:00,2018-05-16
3219,2018-05-16 12:00:00,10885.39,10904.44,10875.65,10879.47,12:00:00,2018-05-16
3220,2018-05-16 13:00:00,10883.54,10897.57,10865.07,10897.57,13:00:00,2018-05-16
3240,2018-05-17 09:00:00,10911.74,10938.63,10877.55,10878.69,09:00:00,2018-05-17
3241,2018-05-17 10:00:00,10879.78,10887.32,10852.57,10859.18,10:00:00,2018-05-17
3242,2018-05-17 11:00:00,10862.02,10889.93,10853.99,10878.63,11:00:00,2018-05-17
3243,2018-05-17 12:00:00,10879.28,10888.33,10870.89,10883.1,12:00:00,2018-05-17
3244,2018-05-17 13:00:00,10878.21,10882.85,10833.81,10833.81,13:00:00,2018-05-17
3264,2018-05-18 09:00:00,10844.09,10893.35,10826.78,10839.1,09:00:00,2018-05-18
3265,2018-05-18 10:00:00,10839.88,10855.47,10819.07,10844.04,10:00:00,2018-05-18
3266,2018-05-18 11:00:00,10842.95,10866.38,10839.26,10843.39,11:00:00,2018-05-18
3267,2018-05-18 12:00:00,10843.87,10853.58,10820.58,10829.64,12:00:00,2018-05-18
3268,2018-05-18 13:00:00,10829.07,10849.15,10821.87,10830.84,13:00:00,2018-05-18
3336,2018-05-21 09:00:00,10861.66,10950.92,10861.66,10947.54,09:00:00,2018-05-21
3337,2018-05-21 10:00:00,10946.33,10974.47,10946.33,10954.9,10:00:00,2018-05-21
3338,2018-05-21 11:00:00,10955.8,10969.62,10949.25,10968.96,11:00:00,2018-05-21
3339,2018-05-21 12:00:00,10967.35,10976.8,10959.27,10973.22,12:00:00,2018-05-21
3340,2018-05-21 13:00:00,10969.17,10979.1,10959.35,10966.2,13:00:00,2018-05-21
3360,2018-05-22 09:00:00,10986.77,11034.12,10986.77,10990.65,09:00:00,2018-05-22
3361,2018-05-22 10:00:00,10990.79,10998.15,10969.42,10991.71,10:00:00,2018-05-22
3362,2018-05-22 11:00:00,10990.96,10997.96,10952.85,10963.5,11:00:00,2018-05-22
3363,2018-05-22 12:00:00,10957.21,10971.35,10950.9,10958.08,12:00:00,2018-05-22
3364,2018-05-22 13:00:00,10953.75,10962.73,10938.73,10938.73,13:00:00,2018-05-22
3384,2018-05-23 09:00:00,10974.52,10991.86,10935.96,10957.13,09:00:00,2018-05-23
3385,2018-05-23 10:00:00,10957.56,10962.82,10924.27,10926.11,10:00:00,2018-05-23
3386,2018-05-23 11:00:00,10927.33,10933.12,10887.02,10887.08,11:00:00,2018-05-23
3387,2018-05-23 12:00:00,10887.2,10930.52,10886.39,10923.33,12:00:00,2018-05-23
3388,2018-05-23 13:00:00,10923.38,10929.36,10886.18,10886.18,13:00:00,2018-05-23
3408,2018-05-24 09:00:00,10910.61,10938.36,10883.52,10898.13,09:00:00,2018-05-24
3409,2018-05-24 10:00:00,10898.65,10935.13,10897.5,10929.21,10:00:00,2018-05-24
3410,2018-05-24 11:00:00,10931.01,10942.64,10924.46,10926.6,11:00:00,2018-05-24
3411,2018-05-24 12:00:00,10926.34,10936.38,10919.98,10929.97,12:00:00,2018-05-24
3412,2018-05-24 13:00:00,10931.07,10936.93,10921.26,10936.93,13:00:00,2018-05-24
3432,2018-05-25 09:00:00,10946.62,10953.67,10918.12,10945.25,09:00:00,2018-05-25
3433,2018-05-25 10:00:00,10946.45,10974.82,10942.26,10964.51,10:00:00,2018-05-25
3434,2018-05-25 11:00:00,10964.53,10976.41,10952.22,10976.08,11:00:00,2018-05-25
3435,2018-05-25 12:00:00,10975.48,10977.81,10941.89,10945.82,12:00:00,2018-05-25
3436,2018-05-25 13:00:00,10945.65,10957.27,10939.8,10942.3,13:00:00,2018-05-25
3504,2018-05-28 09:00:00,10976.49,10999.43,10965.18,10980.76,09:00:00,2018-05-28
3505,2018-05-28 10:00:00,10980.44,10990.68,10972.55,10977.66,10:00:00,2018-05-28
3506,2018-05-28 11:00:00,10977.25,10994.6,10974.6,10982.03,11:00:00,2018-05-28
3507,2018-05-28 12:00:00,10977.29,10997.05,10976.5,10989.52,12:00:00,2018-05-28
3508,2018-05-28 13:00:00,10983.55,10991.34,10976.52,10987.77,13:00:00,2018-05-28
3528,2018-05-29 09:00:00,10979.68,10986.53,10936.1,10977.32,09:00:00,2018-05-29
3529,2018-05-29 10:00:00,10976.41,10980.58,10951.16,10957.71,10:00:00,2018-05-29
3530,2018-05-29 11:00:00,10954.43,10963.84,10931.12,10937.21,11:00:00,2018-05-29
3531,2018-05-29 12:00:00,10937.19,10960.3,10929.56,10952.98,12:00:00,2018-05-29
3532,2018-05-29 13:00:00,10954.75,10971.45,10949.61,10964.12,13:00:00,2018-05-29
3552,2018-05-30 09:00:00,10925.21,10925.21,10834.79,10848.05,09:00:00,2018-05-30
3553,2018-05-30 10:00:00,10846.65,10855.98,10801.59,10808.3,10:00:00,2018-05-30
3554,2018-05-30 11:00:00,10804.58,10844.0,10799.75,10834.01,11:00:00,2018-05-30
3555,2018-05-30 12:00:00,10832.35,10847.38,10823.79,10838.84,12:00:00,2018-05-30
3556,2018-05-30 13:00:00,10844.23,10848.09,10821.17,10821.17,13:00:00,2018-05-30
3576,2018-05-31 09:00:00,10856.03,10909.61,10856.03,10885.81,09:00:00,2018-05-31
3577,2018-05-31 10:00:00,10887.28,10893.69,10869.49,10877.26,10:00:00,2018-05-31
3578,2018-05-31 11:00:00,10875.81,10882.73,10853.85,10859.55,11:00:00,2018-05-31
3579,2018-05-31 12:00:00,10861.08,10880.4,10858.9,10875.88,12:00:00,2018-05-31
3580,2018-05-31 13:00:00,10877.48,10885.04,10853.65,10874.96,13:00:00,2018-05-31
3600,2018-06-01 09:00:00,10882.68,10932.0,10876.97,10916.0,09:00:00,2018-06-01
3601,2018-06-01 10:00:00,10915.69,10944.97,10907.17,10934.16,10:00:00,2018-06-01
3602,2018-06-01 11:00:00,10936.78,10952.29,10923.58,10942.1,11:00:00,2018-06-01
3603,2018-06-01 12:00:00,10939.99,10948.6,10935.61,10942.72,12:00:00,2018-06-01
3604,2018-06-01 13:00:00,10942.35,10954.67,10937.5,10949.08,13:00:00,2018-06-01
3672,2018-06-04 09:00:00,11002.15,11077.21,11002.15,11074.28,09:00:00,2018-06-04
3673,2018-06-04 10:00:00,11073.24,11076.13,11048.97,11075.28,10:00:00,2018-06-04
3674,2018-06-04 11:00:00,11074.92,11095.48,11066.27,11086.85,11:00:00,2018-06-04
3675,2018-06-04 12:00:00,11086.75,11100.25,11081.83,11095.49,12:00:00,2018-06-04
3676,2018-06-04 13:00:00,11099.98,11109.5,11088.89,11109.5,13:00:00,2018-06-04
3696,2018-06-05 09:00:00,11130.03,11131.08,11088.97,11107.98,09:00:00,2018-06-05
3697,2018-06-05 10:00:00,11113.0,11123.13,11085.54,11105.98,10:00:00,2018-06-05
3698,2018-06-05 11:00:00,11105.81,11115.37,11088.22,11091.61,11:00:00,2018-06-05
3699,2018-06-05 12:00:00,11091.83,11093.71,11054.62,11076.88,12:00:00,2018-06-05
3700,2018-06-05 13:00:00,11076.44,11100.11,11064.69,11100.11,13:00:00,2018-06-05
3720,2018-06-06 09:00:00,11111.14,11160.52,11111.14,11145.27,09:00:00,2018-06-06
3721,2018-06-06 10:00:00,11141.33,11176.98,11135.05,11170.55,10:00:00,2018-06-06
3722,2018-06-06 11:00:00,11170.91,11190.66,11160.0,11188.54,11:00:00,2018-06-06
3723,2018-06-06 12:00:00,11188.31,11194.23,11173.14,11184.3,12:00:00,2018-06-06
3724,2018-06-06 13:00:00,11184.97,11207.15,11184.72,11201.83,13:00:00,2018-06-06
3744,2018-06-07 09:00:00,11228.64,11261.68,11204.66,11213.84,09:00:00,2018-06-07
3745,2018-06-07 10:00:00,11220.29,11228.05,11191.26,11197.97,10:00:00,2018-06-07
3746,2018-06-07 11:00:00,11202.64,11224.97,11193.17,11199.28,11:00:00,2018-06-07
3747,2018-06-07 12:00:00,11199.79,11222.66,11188.99,11220.64,12:00:00,2018-06-07
3748,2018-06-07 13:00:00,11220.45,11251.75,11216.1,11251.75,13:00:00,2018-06-07
3768,2018-06-08 09:00:00,11243.59,11243.59,11187.39,11188.45,09:00:00,2018-06-08
3769,2018-06-08 10:00:00,11190.36,11199.68,11170.89,11176.05,10:00:00,2018-06-08
3770,2018-06-08 11:00:00,11178.22,11185.37,11154.26,11158.29,11:00:00,2018-06-08
3771,2018-06-08 12:00:00,11161.49,11170.98,11143.44,11147.71,12:00:00,2018-06-08
3772,2018-06-08 13:00:00,11145.15,11156.42,11122.98,11156.42,13:00:00,2018-06-08
3840,2018-06-11 09:00:00,11168.99,11186.67,11126.56,11132.06,09:00:00,2018-06-11
3841,2018-06-11 10:00:00,11133.86,11153.38,11118.81,11151.85,10:00:00,2018-06-11
3842,2018-06-11 11:00:00,11146.28,11158.97,11137.4,11146.66,11:00:00,2018-06-11
3843,2018-06-11 12:00:00,11149.07,11166.76,11142.41,11159.53,12:00:00,2018-06-11
3844,2018-06-11 13:00:00,11154.43,11167.7,11149.23,11149.23,13:00:00,2018-06-11
3864,2018-06-12 09:00:00,11140.02,11160.05,11118.76,11141.84,09:00:00,2018-06-12
3865,2018-06-12 10:00:00,11140.5,11140.66,11088.53,11096.02,10:00:00,2018-06-12
3866,2018-06-12 11:00:00,11095.86,11132.38,11092.6,11120.39,11:00:00,2018-06-12
3867,2018-06-12 12:00:00,11122.08,11143.59,11112.02,11136.83,12:00:00,2018-06-12
3868,2018-06-12 13:00:00,11140.35,11144.79,11117.21,11144.79,13:00:00,2018-06-12
3888,2018-06-13 09:00:00,11153.2,11188.01,11136.84,11137.65,09:00:00,2018-06-13
3889,2018-06-13 10:00:00,11142.93,11168.93,11119.24,11165.73,10:00:00,2018-06-13
3890,2018-06-13 11:00:00,11164.65,11177.31,11154.04,11174.81,11:00:00,2018-06-13
3891,2018-06-13 12:00:00,11175.95,11179.62,11160.89,11167.03,12:00:00,2018-06-13
3892,2018-06-13 13:00:00,11171.56,11176.43,11159.15,11173.21,13:00:00,2018-06-13
3912,2018-06-14 09:00:00,11143.04,11143.04,11091.95,11118.35,09:00:00,2018-06-14
3913,2018-06-14 10:00:00,11120.01,11125.66,11059.37,11064.17,10:00:00,2018-06-14
3914,2018-06-14 11:00:00,11062.13,11079.82,11054.3,11067.56,11:00:00,2018-06-14
3915,2018-06-14 12:00:00,11065.57,11079.4,11061.33,11065.72,12:00:00,2018-06-14
3916,2018-06-14 13:00:00,11065.06,11069.45,11013.98,11013.98,13:00:00,2018-06-14
3936,2018-06-15 09:00:00,10998.2,11040.62,10981.61,11013.34,09:00:00,2018-06-15
3937,2018-06-15 10:00:00,11010.73,11024.26,11001.55,11008.63,10:00:00,2018-06-15
3938,2018-06-15 11:00:00,11013.5,11017.24,10999.38,11002.23,11:00:00,2018-06-15
3939,2018-06-15 12:00:00,11000.43,11039.29,11000.43,11030.28,12:00:00,2018-06-15
3940,2018-06-15 13:00:00,11030.4,11087.47,11029.88,11087.47,13:00:00,2018-06-15
4032,2018-06-19 09:00:00,11008.77,11008.77,10926.04,10931.36,09:00:00,2018-06-19
4033,2018-06-19 10:00:00,10934.56,10942.81,10905.72,10938.94,10:00:00,2018-06-19
4034,2018-06-19 11:00:00,10936.27,10959.81,10928.45,10939.94,11:00:00,2018-06-19
4035,2018-06-19 12:00:00,10940.7,10948.76,10924.86,10939.41,12:00:00,2018-06-19
4036,2018-06-19 13:00:00,10940.96,10944.02,10904.19,10904.19,13:00:00,2018-06-19
4056,2018-06-20 09:00:00,10904.8,10919.96,10842.56,10882.81,09:00:00,2018-06-20
4057,2018-06-20 10:00:00,10883.22,10918.04,10853.52,10854.69,10:00:00,2018-06-20
4058,2018-06-20 11:00:00,10861.86,10912.43,10847.68,10909.36,11:00:00,2018-06-20
4059,2018-06-20 12:00:00,10910.58,10951.69,10902.83,10915.61,12:00:00,2018-06-20
4060,2018-06-20 13:00:00,10921.24,10969.2,10918.43,10927.44,13:00:00,2018-06-20
4080,2018-06-21 09:00:00,10949.85,10992.31,10948.47,10961.4,09:00:00,2018-06-21
4081,2018-06-21 10:00:00,10963.96,10988.79,10961.53,10981.85,10:00:00,2018-06-21
4082,2018-06-21 11:00:00,10982.1,10983.02,10949.12,10967.23,11:00:00,2018-06-21
4083,2018-06-21 12:00:00,10967.64,10971.89,10949.9,10963.81,12:00:00,2018-06-21
4084,2018-06-21 13:00:00,10964.57,10974.15,10941.07,10941.07,13:00:00,2018-06-21
4104,2018-06-22 09:00:00,10901.25,10901.25,10828.86,10869.28,09:00:00,2018-06-22
4105,2018-06-22 10:00:00,10869.97,10891.87,10859.98,10887.79,10:00:00,2018-06-22
4106,2018-06-22 11:00:00,10887.48,10914.83,10885.63,10896.04,11:00:00,2018-06-22
4107,2018-06-22 12:00:00,10894.37,10905.3,10885.49,10896.07,12:00:00,2018-06-22
4108,2018-06-22 13:00:00,10893.0,10900.12,10880.34,10899.28,13:00:00,2018-06-22
4176,2018-06-25 09:00:00,10834.07,10851.16,10816.61,10832.35,09:00:00,2018-06-25
4177,2018-06-25 10:00:00,10832.33,10833.61,10801.63,10813.25,10:00:00,2018-06-25
4178,2018-06-25 11:00:00,10811.68,10829.56,10806.44,10822.4,11:00:00,2018-06-25
4179,2018-06-25 12:00:00,10821.41,10832.08,10808.3,10813.29,12:00:00,2018-06-25
4180,2018-06-25 13:00:00,10809.95,10819.09,10786.46,10786.46,13:00:00,2018-06-25
4200,2018-06-26 09:00:00,10730.9,10738.11,10691.75,10699.31,09:00:00,2018-06-26
4201,2018-06-26 10:00:00,10698.22,10702.7,10651.42,10690.0,10:00:00,2018-06-26
4202,2018-06-26 11:00:00,10689.67,10712.86,10686.12,10706.63,11:00:00,2018-06-26
4203,2018-06-26 12:00:00,10708.19,10742.73,10705.45,10732.47,12:00:00,2018-06-26
4204,2018-06-26 13:00:00,10732.31,10752.99,10719.83,10742.17,13:00:00,2018-06-26
4224,2018-06-27 09:00:00,10766.88,10800.34,10755.69,10763.55,09:00:00,2018-06-27
4225,2018-06-27 10:00:00,10764.85,10787.46,10752.4,10767.54,10:00:00,2018-06-27
4226,2018-06-27 11:00:00,10769.26,10772.64,10728.05,10731.18,11:00:00,2018-06-27
4227,2018-06-27 12:00:00,10728.61,10743.15,10724.62,10734.24,12:00:00,2018-06-27
4228,2018-06-27 13:00:00,10742.13,10744.94,10701.03,10701.03,13:00:00,2018-06-27
4248,2018-06-28 09:00:00,10669.42,10669.42,10633.01,10649.19,09:00:00,2018-06-28
4249,2018-06-28 10:00:00,10654.24,10723.84,10648.33,10717.48,10:00:00,2018-06-28
4250,2018-06-28 11:00:00,10717.22,10719.73,10671.55,10674.79,11:00:00,2018-06-28
4251,2018-06-28 12:00:00,10671.44,10689.89,10666.41,10685.23,12:00:00,2018-06-28
4252,2018-06-28 13:00:00,10685.23,10695.68,10651.32,10654.28,13:00:00,2018-06-28
4272,2018-06-29 09:00:00,10667.64,10717.32,10667.64,10690.92,09:00:00,2018-06-29
4273,2018-06-29 10:00:00,10689.7,10772.38,10689.7,10771.97,10:00:00,2018-06-29
4274,2018-06-29 11:00:00,10772.33,10798.27,10764.11,10795.94,11:00:00,2018-06-29
4275,2018-06-29 12:00:00,10798.03,10819.61,10791.09,10809.43,12:00:00,2018-06-29
4276,2018-06-29 13:00:00,10814.2,10836.91,10804.66,10836.91,13:00:00,2018-06-29
4344,2018-07-02 09:00:00,10852.17,10875.47,10842.89,10862.33,09:00:00,2018-07-02
4345,2018-07-02 10:00:00,10864.53,10886.2,10827.78,10833.14,10:00:00,2018-07-02
4346,2018-07-02 11:00:00,10833.51,10839.24,10815.31,10822.45,11:00:00,2018-07-02
4347,2018-07-02 12:00:00,10821.92,10825.11,10800.82,10817.26,12:00:00,2018-07-02
4348,2018-07-02 13:00:00,10818.09,10821.86,10777.94,10777.94,13:00:00,2018-07-02
4368,2018-07-03 09:00:00,10802.88,10873.48,10802.88,10808.74,09:00:00,2018-07-03
4369,2018-07-03 10:00:00,10807.23,10816.49,10763.07,10769.42,10:00:00,2018-07-03
4370,2018-07-03 11:00:00,10769.9,10772.41,10718.03,10754.58,11:00:00,2018-07-03
4371,2018-07-03 12:00:00,10754.36,10765.67,10722.32,10725.32,12:00:00,2018-07-03
4372,2018-07-03 13:00:00,10724.7,10739.98,10707.68,10715.72,13:00:00,2018-07-03
4392,2018-07-04 09:00:00,10714.25,10752.05,10702.47,10731.72,09:00:00,2018-07-04
4393,2018-07-04 10:00:00,10728.98,10731.76,10703.12,10724.09,10:00:00,2018-07-04
4394,2018-07-04 11:00:00,10723.2,10725.24,10699.19,10713.42,11:00:00,2018-07-04
4395,2018-07-04 12:00:00,10714.16,10719.55,10680.44,10706.8,12:00:00,2018-07-04
4396,2018-07-04 13:00:00,10707.35,10740.12,10706.34,10721.87,13:00:00,2018-07-04
4416,2018-07-05 09:00:00,10690.91,10709.8,10657.56,10676.44,09:00:00,2018-07-05
4417,2018-07-05 10:00:00,10676.86,10698.73,10661.5,10683.23,10:00:00,2018-07-05
4418,2018-07-05 11:00:00,10683.45,10688.11,10637.48,10638.16,11:00:00,2018-07-05
4419,2018-07-05 12:00:00,10638.89,10644.99,10615.07,10619.85,12:00:00,2018-07-05
4420,2018-07-05 13:00:00,10620.99,10626.56,10585.27,10611.81,13:00:00,2018-07-05
4440,2018-07-06 09:00:00,10645.66,10665.72,10600.86,10608.13,09:00:00,2018-07-06
4441,2018-07-06 10:00:00,10611.86,10611.86,10559.73,10565.38,10:00:00,2018-07-06
4442,2018-07-06 11:00:00,10562.21,10569.01,10523.58,10547.37,11:00:00,2018-07-06
4443,2018-07-06 12:00:00,10552.32,10604.76,10542.46,10603.82,12:00:00,2018-07-06
4444,2018-07-06 13:00:00,10606.29,10615.73,10594.78,10608.57,13:00:00,2018-07-06
4512,2018-07-09 09:00:00,10638.9,10719.8,10638.9,10712.77,09:00:00,2018-07-09
4513,2018-07-09 10:00:00,10712.75,10730.35,10696.36,10711.97,10:00:00,2018-07-09
4514,2018-07-09 11:00:00,10712.43,10742.14,10703.52,10736.2,11:00:00,2018-07-09
4515,2018-07-09 12:00:00,10736.27,10746.74,10718.47,10735.02,12:00:00,2018-07-09
4516,2018-07-09 13:00:00,10729.83,10737.96,10720.28,10720.28,13:00:00,2018-07-09
4536,2018-07-10 09:00:00,10737.62,10776.47,10737.62,10752.83,09:00:00,2018-07-10
4537,2018-07-10 10:00:00,10752.99,10771.21,10739.9,10743.24,10:00:00,2018-07-10
4538,2018-07-10 11:00:00,10742.43,10753.05,10733.12,10734.67,11:00:00,2018-07-10
4539,2018-07-10 12:00:00,10735.86,10753.17,10728.24,10752.57,12:00:00,2018-07-10
4540,2018-07-10 13:00:00,10752.43,10760.42,10747.76,10756.89,13:00:00,2018-07-10
4560,2018-07-11 09:00:00,10693.64,10693.64,10635.03,10665.0,09:00:00,2018-07-11
4561,2018-07-11 10:00:00,10667.15,10687.05,10665.25,10677.6,10:00:00,2018-07-11
4562,2018-07-11 11:00:00,10677.04,10684.55,10662.63,10676.04,11:00:00,2018-07-11
4563,2018-07-11 12:00:00,10680.55,10684.66,10669.01,10677.11,12:00:00,2018-07-11
4564,2018-07-11 13:00:00,10675.96,10676.84,10641.29,10676.84,13:00:00,2018-07-11
4584,2018-07-12 09:00:00,10644.91,10710.67,10643.65,10710.67,09:00:00,2018-07-12
4585,2018-07-12 10:00:00,10713.28,10738.79,10706.99,10732.56,10:00:00,2018-07-12
4586,2018-07-12 11:00:00,10732.9,10742.68,10711.45,10716.77,11:00:00,2018-07-12
4587,2018-07-12 12:00:00,10721.89,10735.12,10714.6,10727.49,12:00:00,2018-07-12
4588,2018-07-12 13:00:00,10731.13,10752.57,10725.2,10738.38,13:00:00,2018-07-12
4608,2018-07-13 09:00:00,10769.7,10812.58,10769.7,10812.58,09:00:00,2018-07-13
4609,2018-07-13 10:00:00,10813.22,10829.5,10801.68,10821.78,10:00:00,2018-07-13
4610,2018-07-13 11:00:00,10821.27,10845.33,10821.27,10841.01,11:00:00,2018-07-13
4611,2018-07-13 12:00:00,10836.37,10846.33,10830.69,10840.5,12:00:00,2018-07-13
4612,2018-07-13 13:00:00,10845.4,10864.54,10838.31,10864.54,13:00:00,2018-07-13
4680,2018-07-16 09:00:00,10867.97,10890.2,10856.18,10862.4,09:00:00,2018-07-16
4681,2018-07-16 10:00:00,10858.99,10866.68,10845.58,10852.0,10:00:00,2018-07-16
4682,2018-07-16 11:00:00,10847.12,10866.52,10846.5,10863.93,11:00:00,2018-07-16
4683,2018-07-16 12:00:00,10858.83,10872.33,10846.04,10849.01,12:00:00,2018-07-16
4684,2018-07-16 13:00:00,10853.52,10856.69,10817.45,10817.45,13:00:00,2018-07-16
4704,2018-07-17 09:00:00,10802.75,10818.84,10767.46,10775.22,09:00:00,2018-07-17
4705,2018-07-17 10:00:00,10771.64,10796.27,10758.83,10787.87,10:00:00,2018-07-17
4706,2018-07-17 11:00:00,10788.06,10798.73,10776.45,10794.16,11:00:00,2018-07-17
4707,2018-07-17 12:00:00,10794.54,10797.75,10760.92,10771.91,12:00:00,2018-07-17
4708,2018-07-17 13:00:00,10772.26,10780.01,10761.81,10778.99,13:00:00,2018-07-17
4728,2018-07-18 09:00:00,10811.43,10842.01,10811.43,10834.94,09:00:00,2018-07-18
4729,2018-07-18 10:00:00,10835.41,10872.74,10834.24,10861.87,10:00:00,2018-07-18
4730,2018-07-18 11:00:00,10861.48,10862.41,10814.96,10828.55,11:00:00,2018-07-18
4731,2018-07-18 12:00:00,10824.0,10828.15,10788.37,10803.0,12:00:00,2018-07-18
4732,2018-07-18 13:00:00,10804.88,10854.44,10804.88,10842.46,13:00:00,2018-07-18
4752,2018-07-19 09:00:00,10868.56,10896.25,10860.68,10878.4,09:00:00,2018-07-19
4753,2018-07-19 10:00:00,10884.25,10886.04,10864.79,10878.55,10:00:00,2018-07-19
4754,2018-07-19 11:00:00,10878.48,10879.52,10847.44,10860.01,11:00:00,2018-07-19
4755,2018-07-19 12:00:00,10858.85,10867.42,10841.49,10846.11,12:00:00,2018-07-19
4756,2018-07-19 13:00:00,10844.65,10845.71,10826.14,10835.38,13:00:00,2018-07-19
4776,2018-07-20 09:00:00,10932.51,10963.95,10902.67,10910.54,09:00:00,2018-07-20
4777,2018-07-20 10:00:00,10909.89,10942.17,10904.12,10926.47,10:00:00,2018-07-20
4778,2018-07-20 11:00:00,10928.62,10929.83,10909.57,10918.06,11:00:00,2018-07-20
4779,2018-07-20 12:00:00,10916.74,10922.22,10893.73,10901.1,12:00:00,2018-07-20
4780,2018-07-20 13:00:00,10902.06,10932.11,10899.36,10932.11,13:00:00,2018-07-20
4848,2018-07-23 09:00:00,10929.46,10942.5,10906.07,10940.22,09:00:00,2018-07-23
4849,2018-07-23 10:00:00,10939.99,10984.84,10927.36,10930.01,10:00:00,2018-07-23
4850,2018-07-23 11:00:00,10929.37,10955.09,10923.65,10938.18,11:00:00,2018-07-23
4851,2018-07-23 12:00:00,10938.73,10943.09,10901.75,10935.24,12:00:00,2018-07-23
4852,2018-07-23 13:00:00,10930.68,10948.96,10929.02,10946.89,13:00:00,2018-07-23
