,datetime,o,h,l,c,time,date
88050,2020/3/31 12:30,9702.92,9705.36,9700.43,9704.85,12:30:00,2020/3/31
88080,2020/3/31 13:00,9650.79,9655.53,9648.54,9649.31,13:00:00,2020/3/31
88110,2020/3/31 13:30,9708.06,9708.06,9708.06,9708.06,13:30:00,2020/3/31
89280,2020/4/1 09:00,9726.2,9726.2,9709.54,9712.16,09:00:00,2020/4/1
89310,2020/4/1 09:30,9698.66,9702.84,9697.38,9702.23,09:30:00,2020/4/1
89340,2020/4/1 10:00,9724.88,9725.61,9724.1,9724.97,10:00:00,2020/4/1
89370,2020/4/1 10:30,9719.37,9724.14,9718.75,9723.59,10:30:00,2020/4/1
89400,2020/4/1 11:00,9724.66,9727.79,9720.92,9724.65,11:00:00,2020/4/1
89430,2020/4/1 11:30,9707.4,9708.98,9702.65,9707,11:30:00,2020/4/1
89460,2020/4/1 12:00,9682.52,9686.49,9679.46,9684.89,12:00:00,2020/4/1
89490,2020/4/1 12:30,9675.31,9680.35,9672.19,9672.57,12:30:00,2020/4/1
89520,2020/4/1 13:00,9685.92,9685.92,9677.02,9677.02,13:00:00,2020/4/1
89550,2020/4/1 13:30,9663.63,9663.63,9663.63,9663.63,13:30:00,2020/4/1
96480,2020/4/6 09:00,9707.75,9801.48,9707.75,9785.86,09:00:00,2020/4/6
96510,2020/4/6 09:30,9724,9724,9713.25,9716.19,09:30:00,2020/4/6
96540,2020/4/6 10:00,9687.62,9696.72,9684.74,9696.72,10:00:00,2020/4/6
96570,2020/4/6 10:30,9712.46,9717.22,9709.65,9710.05,10:30:00,2020/4/6
96600,2020/4/6 11:00,9731.09,9731.5,9725.56,9727.22,11:00:00,2020/4/6
96630,2020/4/6 11:30,9752.78,9756.46,9750.16,9752.08,11:30:00,2020/4/6
96660,2020/4/6 12:00,9763.61,9768.06,9762.72,9763.37,12:00:00,2020/4/6
96690,2020/4/6 12:30,9780.62,9788.17,9780.62,9785.7,12:30:00,2020/4/6
96720,2020/4/6 13:00,9787.22,9790.34,9784.48,9786.86,13:00:00,2020/4/6
96750,2020/4/6 13:30,9818.74,9818.74,9818.74,9818.74,13:30:00,2020/4/6
97920,2020/4/7 09:00,9928.16,10010.61,9928.16,10010.1,09:00:00,2020/4/7
97950,2020/4/7 09:30,10024.69,10024.69,10019.25,10019.25,09:30:00,2020/4/7
97980,2020/4/7 10:00,9969.77,9974.73,9968.68,9974.73,10:00:00,2020/4/7
98010,2020/4/7 10:30,9954.99,9960.65,9954.78,9955.21,10:30:00,2020/4/7
98040,2020/4/7 11:00,9972.05,9973.96,9969.07,9969.59,11:00:00,2020/4/7
98070,2020/4/7 11:30,9971.13,9973.27,9965.88,9973.27,11:30:00,2020/4/7
98100,2020/4/7 12:00,9952.8,9955.02,9949.24,9951.33,12:00:00,2020/4/7
98130,2020/4/7 12:30,9956.16,9956.82,9952.06,9952.42,12:30:00,2020/4/7
98160,2020/4/7 13:00,9987.76,9991.01,9985.21,9985.61,13:00:00,2020/4/7
98190,2020/4/7 13:30,9996.39,9996.39,9996.39,9996.39,13:30:00,2020/4/7
99360,2020/4/8 09:00,10010.64,10010.64,9991.36,9991.4,09:00:00,2020/4/8
99390,2020/4/8 09:30,10105.48,10105.48,10098.63,10098.66,09:30:00,2020/4/8
99420,2020/4/8 10:00,10059.1,10060.64,10054.46,10059.91,10:00:00,2020/4/8
99450,2020/4/8 10:30,10090.53,10091.81,10085.32,10090.77,10:30:00,2020/4/8
99480,2020/4/8 11:00,10096.73,10096.73,10089.36,10092.77,11:00:00,2020/4/8
99510,2020/4/8 11:30,10094.51,10098.37,10092.56,10095.6,11:30:00,2020/4/8
99540,2020/4/8 12:00,10109.22,10109.8,10104.27,10107.08,12:00:00,2020/4/8
99570,2020/4/8 12:30,10118.77,10125.36,10118.26,10118.26,12:30:00,2020/4/8
99600,2020/4/8 13:00,10144.18,10144.18,10138.41,10138.9,13:00:00,2020/4/8
99630,2020/4/8 13:30,10137.47,10137.47,10137.47,10137.47,13:30:00,2020/4/8
100800,2020/4/9 09:00,10173.26,10220.44,10173.26,10220.35,09:00:00,2020/4/9
100830,2020/4/9 09:30,10184.26,10184.26,10177.27,10177.27,09:30:00,2020/4/9
100860,2020/4/9 10:00,10155.69,10156.97,10151.43,10151.43,10:00:00,2020/4/9
100890,2020/4/9 10:30,10151.44,10152.28,10138.2,10140.86,10:30:00,2020/4/9
100920,2020/4/9 11:00,10111.33,10117.54,10111.33,10112.58,11:00:00,2020/4/9
100950,2020/4/9 11:30,10105.55,10112.63,10105.55,10107.46,11:30:00,2020/4/9
100980,2020/4/9 12:00,10140.11,10140.72,10134.68,10138.93,12:00:00,2020/4/9
101010,2020/4/9 12:30,10117.11,10122.71,10116.67,10117.79,12:30:00,2020/4/9
101040,2020/4/9 13:00,10148.75,10155.37,10148.75,10154.93,13:00:00,2020/4/9
101070,2020/4/9 13:30,10119.43,10119.43,10119.43,10119.43,13:30:00,2020/4/9
131040,2020/4/30 09:00,10826.26,10893.88,10826.26,10889.9,09:00:00,2020/4/30
131070,2020/4/30 09:30,10896.53,10900.87,10893.73,10895.33,09:30:00,2020/4/30
131100,2020/4/30 10:00,10936.85,10940.01,10933.48,10940.01,10:00:00,2020/4/30
131130,2020/4/30 10:30,10949.26,10952.27,10944.6,10946.48,10:30:00,2020/4/30
131160,2020/4/30 11:00,10956.16,10959.87,10954.89,10956.36,11:00:00,2020/4/30
131190,2020/4/30 11:30,10956.36,10962.09,10956.32,10960.38,11:30:00,2020/4/30
131220,2020/4/30 12:00,10994.05,10994.59,10989.2,10994.46,12:00:00,2020/4/30
131250,2020/4/30 12:30,10995.69,11002.83,10995.05,10999.87,12:30:00,2020/4/30
131280,2020/4/30 13:00,11000.93,11006.25,10999.87,11006.25,13:00:00,2020/4/30
131310,2020/4/30 13:30,10992.14,10992.14,10992.14,10992.14,13:30:00,2020/4/30
159840,2020/5/20 09:00,10892.76,10910.53,10892.76,10906.76,09:00:00,2020/5/20
159870,2020/5/20 09:30,10912.09,10915.18,10907.32,10914.2,09:30:00,2020/5/20
159900,2020/5/20 10:00,10914.63,10918.29,10913.28,10913.28,10:00:00,2020/5/20
159930,2020/5/20 10:30,10894.49,10898.22,10891.68,10891.68,10:30:00,2020/5/20
159960,2020/5/20 11:00,10873.57,10873.57,10871.27,10871.27,11:00:00,2020/5/20
159990,2020/5/20 11:30,10879.77,10885.1,10878.35,10883.97,11:30:00,2020/5/20
160020,2020/5/20 12:00,10888.14,10894.3,10888.14,10894.3,12:00:00,2020/5/20
160050,2020/5/20 12:30,10894.72,10900.26,10893.18,10898.29,12:30:00,2020/5/20
160080,2020/5/20 13:00,10898.85,10898.85,10889.12,10891.7,13:00:00,2020/5/20
160110,2020/5/20 13:30,10907.8,10907.8,10907.8,10907.8,13:30:00,2020/5/20
161280,2020/5/21 09:00,10933.21,10957.2,10933.21,10950.34,09:00:00,2020/5/21
161310,2020/5/21 09:30,11010.48,11021.66,11010.48,11020.01,09:30:00,2020/5/21
161340,2020/5/21 10:00,10994.97,10995.85,10994.52,10995.72,10:00:00,2020/5/21
161370,2020/5/21 10:30,10973.04,10973.04,10963.75,10970.19,10:30:00,2020/5/21
161400,2020/5/21 11:00,10988.78,10993.88,10988.15,10992.42,11:00:00,2020/5/21
161430,2020/5/21 11:30,10993.99,11000.94,10993.99,11000.81,11:30:00,2020/5/21
161460,2020/5/21 12:00,10998.14,10998.71,10992.63,10997.79,12:00:00,2020/5/21
161490,2020/5/21 12:30,10991.39,10998.8,10989.23,10998.8,12:30:00,2020/5/21
161520,2020/5/21 13:00,10999.03,11002.27,10997.12,10997.49,13:00:00,2020/5/21
161550,2020/5/21 13:30,11008.31,11008.31,11008.31,11008.31,13:30:00,2020/5/21
162720,2020/5/22 09:00,10977.55,10977.55,10938.64,10940.86,09:00:00,2020/5/22
162750,2020/5/22 09:30,10915.58,10920.24,10914.07,10917.85,09:30:00,2020/5/22
162780,2020/5/22 10:00,10902.79,10902.79,10901.25,10901.89,10:00:00,2020/5/22
162810,2020/5/22 10:30,10879.75,10880.71,10873.01,10873.01,10:30:00,2020/5/22
162840,2020/5/22 11:00,10849.42,10850.33,10844.5,10846.97,11:00:00,2020/5/22
162870,2020/5/22 11:30,10848.56,10849.97,10844.78,10848.5,11:30:00,2020/5/22
162900,2020/5/22 12:00,10834.44,10834.65,10830.61,10830.61,12:00:00,2020/5/22
162930,2020/5/22 12:30,10837.42,10840.3,10834.1,10840.26,12:30:00,2020/5/22
162960,2020/5/22 13:00,10828.53,10830.69,10826.21,10830.09,13:00:00,2020/5/22
162990,2020/5/22 13:30,10811.15,10811.15,10811.15,10811.15,13:30:00,2020/5/22
167040,2020/5/25 09:00,10812.94,10840.63,10812.94,10840.48,09:00:00,2020/5/25
167070,2020/5/25 09:30,10751.32,10751.65,10746.07,10747.03,09:30:00,2020/5/25
167100,2020/5/25 10:00,10796.82,10806.43,10796.62,10806.23,10:00:00,2020/5/25
167130,2020/5/25 10:30,10814.87,10816.06,10814.34,10815.31,10:30:00,2020/5/25
167160,2020/5/25 11:00,10797.49,10798.53,10796.15,10796.93,11:00:00,2020/5/25
167190,2020/5/25 11:30,10815.55,10815.55,10810.76,10814.42,11:30:00,2020/5/25
167220,2020/5/25 12:00,10824.49,10828.4,10822.75,10825.92,12:00:00,2020/5/25
167250,2020/5/25 12:30,10835.83,10844.07,10835.83,10844.07,12:30:00,2020/5/25
167280,2020/5/25 13:00,10846.76,10848.34,10843.53,10847.52,13:00:00,2020/5/25
167310,2020/5/25 13:30,10871.18,10871.18,10871.18,10871.18,13:30:00,2020/5/25
168480,2020/5/26 09:00,10903.32,10943.16,10903.32,10943.16,09:00:00,2020/5/26
168510,2020/5/26 09:30,11007.46,11014.33,11007.46,11009.05,09:30:00,2020/5/26
168540,2020/5/26 10:00,11013.56,11017.09,11011.54,11011.54,10:00:00,2020/5/26
168570,2020/5/26 10:30,11030.88,11037.86,11030.88,11035.01,10:30:00,2020/5/26
168600,2020/5/26 11:00,11021.78,11023.12,11021.1,11022.65,11:00:00,2020/5/26
168630,2020/5/26 11:30,11017.08,11020.73,11016.53,11016.87,11:30:00,2020/5/26
168660,2020/5/26 12:00,11026.62,11031.5,11023.96,11024.63,12:00:00,2020/5/26
168690,2020/5/26 12:30,11021.83,11026.21,11018.18,11020.16,12:30:00,2020/5/26
168720,2020/5/26 13:00,11019.08,11024.25,11018.07,11019.33,13:00:00,2020/5/26
168750,2020/5/26 13:30,10997.21,10997.21,10997.21,10997.21,13:30:00,2020/5/26
169920,2020/5/27 09:00,11023.93,11057.41,11023.93,11057.41,09:00:00,2020/5/27
169950,2020/5/27 09:30,11024.27,11024.27,11018.96,11023.68,09:30:00,2020/5/27
169980,2020/5/27 10:00,11017.44,11020.88,11015.36,11015.91,10:00:00,2020/5/27
170010,2020/5/27 10:30,10986.27,10987.83,10980.25,10983.41,10:30:00,2020/5/27
170040,2020/5/27 11:00,11015.91,11017.2,11011.08,11015.95,11:00:00,2020/5/27
170070,2020/5/27 11:30,11018.1,11023.43,11018.1,11022.35,11:30:00,2020/5/27
170100,2020/5/27 12:00,11031.49,11031.53,11029.28,11031.53,12:00:00,2020/5/27
170130,2020/5/27 12:30,11014.98,11020.68,11014.98,11020.68,12:30:00,2020/5/27
170160,2020/5/27 13:00,11017.58,11017.58,11011.61,11016.95,13:00:00,2020/5/27
170190,2020/5/27 13:30,11014.66,11014.66,11014.66,11014.66,13:30:00,2020/5/27
171360,2020/5/28 09:00,11040.62,11086.47,11040.62,11086.39,09:00:00,2020/5/28
171390,2020/5/28 09:30,11037.92,11042.53,11036.74,11042.53,09:30:00,2020/5/28
171420,2020/5/28 10:00,11063.01,11063.53,11056.36,11056.61,10:00:00,2020/5/28
171450,2020/5/28 10:30,11044.14,11049.95,11043.42,11043.56,10:30:00,2020/5/28
171480,2020/5/28 11:00,11020.43,11025.29,11019.53,11020.58,11:00:00,2020/5/28
171510,2020/5/28 11:30,11016.44,11022.65,11016.44,11022.65,11:30:00,2020/5/28
171540,2020/5/28 12:00,10946.64,10948.12,10942.69,10948.12,12:00:00,2020/5/28
171570,2020/5/28 12:30,10930.08,10930.15,10925.44,10926.19,12:30:00,2020/5/28
171600,2020/5/28 13:00,10937.94,10939.18,10933.96,10934.47,13:00:00,2020/5/28
171630,2020/5/28 13:30,10944.19,10944.19,10944.19,10944.19,13:30:00,2020/5/28
172800,2020/5/29 09:00,10921.16,10921.16,10896.88,10897.1,09:00:00,2020/5/29
172830,2020/5/29 09:30,10886.41,10886.41,10884.09,10884.58,09:30:00,2020/5/29
172860,2020/5/29 10:00,10921.34,10921.34,10914.56,10915.11,10:00:00,2020/5/29
172890,2020/5/29 10:30,10918.67,10920.89,10915.73,10920.03,10:30:00,2020/5/29
172920,2020/5/29 11:00,10928.23,10930.31,10924.72,10927.71,11:00:00,2020/5/29
172950,2020/5/29 11:30,10922.28,10922.28,10918.01,10918.01,11:30:00,2020/5/29
172980,2020/5/29 12:00,10912.97,10913.98,10909.22,10909.85,12:00:00,2020/5/29
173010,2020/5/29 12:30,10911.77,10912.46,10906.51,10910.59,12:30:00,2020/5/29
173040,2020/5/29 13:00,10948.22,10953.72,10947.06,10950.42,13:00:00,2020/5/29
173070,2020/5/29 13:30,10942.16,10942.16,10942.16,10942.16,13:30:00,2020/5/29
177120,2020/6/1 09:00,10971.4,11021.26,10971.4,11019.39,09:00:00,2020/6/1
177150,2020/6/1 09:30,11081.95,11094.21,11081.95,11094.21,09:30:00,2020/6/1
177180,2020/6/1 10:00,11097.14,11103.81,11095.61,11100.87,10:00:00,2020/6/1
177210,2020/6/1 10:30,11105.34,11108.99,11102,11102,10:30:00,2020/6/1
177240,2020/6/1 11:00,11079.61,11086.91,11079.61,11083.96,11:00:00,2020/6/1
177270,2020/6/1 11:30,11075.39,11079.65,11075.17,11078.11,11:30:00,2020/6/1
177300,2020/6/1 12:00,11072.17,11073.82,11067.65,11072.65,12:00:00,2020/6/1
177330,2020/6/1 12:30,11077.99,11084.91,11077.89,11080.58,12:30:00,2020/6/1
177360,2020/6/1 13:00,11075.6,11081.67,11075.6,11076.92,13:00:00,2020/6/1
177390,2020/6/1 13:30,11079.02,11079.02,11079.02,11079.02,13:30:00,2020/6/1
178560,2020/6/2 09:00,11109.27,11135.03,11109.27,11130.74,09:00:00,2020/6/2
178590,2020/6/2 09:30,11135.26,11136.1,11130.98,11131.57,09:30:00,2020/6/2
178620,2020/6/2 10:00,11134.4,11134.96,11132.84,11132.96,10:00:00,2020/6/2
178650,2020/6/2 10:30,11109,11113.49,11106.69,11107.84,10:30:00,2020/6/2
178680,2020/6/2 11:00,11120.42,11121.3,11116.13,11117.02,11:00:00,2020/6/2
178710,2020/6/2 11:30,11126.61,11127.45,11125.57,11125.57,11:30:00,2020/6/2
178740,2020/6/2 12:00,11133.41,11136.03,11130.96,11135.91,12:00:00,2020/6/2
178770,2020/6/2 12:30,11120.89,11121.99,11118.89,11119.5,12:30:00,2020/6/2
178800,2020/6/2 13:00,11115.35,11118.39,11113.35,11113.35,13:00:00,2020/6/2
178830,2020/6/2 13:30,11127.93,11127.93,11127.93,11127.93,13:30:00,2020/6/2
180000,2020/6/3 09:00,11182.52,11248.05,11182.52,11248.05,09:00:00,2020/6/3
180030,2020/6/3 09:30,11239.23,11243.35,11238.98,11239.98,09:30:00,2020/6/3
180060,2020/6/3 10:00,11247.29,11252.65,11243.01,11252.65,10:00:00,2020/6/3
180090,2020/6/3 10:30,11240.26,11244.56,11237.04,11237.84,10:30:00,2020/6/3
180120,2020/6/3 11:00,11264.55,11265.18,11259.78,11264.88,11:00:00,2020/6/3
180150,2020/6/3 11:30,11279.57,11280.17,11273.76,11273.76,11:30:00,2020/6/3
180180,2020/6/3 12:00,11282.6,11285.26,11277.42,11283.48,12:00:00,2020/6/3
180210,2020/6/3 12:30,11286.1,11289.97,11284.95,11289.97,12:30:00,2020/6/3
180240,2020/6/3 13:00,11301.62,11311.32,11301.62,11307.45,13:00:00,2020/6/3
180270,2020/6/3 13:30,11320.16,11320.16,11320.16,11320.16,13:30:00,2020/6/3
181440,2020/6/4 09:00,11373.94,11416.2,11373.94,11415.11,09:00:00,2020/6/4
181470,2020/6/4 09:30,11380.75,11384.36,11378.26,11378.96,09:30:00,2020/6/4
181500,2020/6/4 10:00,11365.8,11370.64,11365.8,11366.44,10:00:00,2020/6/4
181530,2020/6/4 10:30,11365.45,11370.7,11365.45,11366.24,10:30:00,2020/6/4
181560,2020/6/4 11:00,11357.42,11363.47,11357.42,11363.25,11:00:00,2020/6/4
181590,2020/6/4 11:30,11369.96,11370.83,11367.97,11367.97,11:30:00,2020/6/4
181620,2020/6/4 12:00,11376.43,11381.53,11376.11,11376.17,12:00:00,2020/6/4
181650,2020/6/4 12:30,11372.55,11373.93,11371.42,11371.52,12:30:00,2020/6/4
181680,2020/6/4 13:00,11368.14,11374.23,11368.14,11374.23,13:00:00,2020/6/4
181710,2020/6/4 13:30,11393.23,11393.23,11393.23,11393.23,13:30:00,2020/6/4
182880,2020/6/5 09:00,11418.01,11435.1,11418.01,11430.6,09:00:00,2020/6/5
182910,2020/6/5 09:30,11425.69,11434.04,11424.51,11434.04,09:30:00,2020/6/5
182940,2020/6/5 10:00,11433.5,11433.5,11429.37,11430.39,10:00:00,2020/6/5
182970,2020/6/5 10:30,11440.68,11445.44,11439.47,11444.68,10:30:00,2020/6/5
183000,2020/6/5 11:00,11441.98,11448.92,11441.89,11442.69,11:00:00,2020/6/5
183030,2020/6/5 11:30,11459.82,11464.56,11458,11458,11:30:00,2020/6/5
183060,2020/6/5 12:00,11458.58,11464.27,11458.58,11460,12:00:00,2020/6/5
183090,2020/6/5 12:30,11477.14,11477.69,11472.44,11473.49,12:30:00,2020/6/5
183120,2020/6/5 13:00,11471.68,11475.65,11468.79,11474.4,13:00:00,2020/6/5
183150,2020/6/5 13:30,11479.4,11479.4,11479.4,11479.4,13:30:00,2020/6/5
187200,2020/6/8 09:00,11539,11578.37,11539,11578.37,09:00:00,2020/6/8
187230,2020/6/8 09:30,11547.83,11555.45,11547.83,11553.79,09:30:00,2020/6/8
187260,2020/6/8 10:00,11572.02,11574.68,11567.65,11571.86,10:00:00,2020/6/8
187290,2020/6/8 10:30,11584.84,11587.22,11580.7,11587.22,10:30:00,2020/6/8
187320,2020/6/8 11:00,11619.83,11623.17,11614.32,11619.41,11:00:00,2020/6/8
187350,2020/6/8 11:30,11618.71,11619.26,11614.29,11614.29,11:30:00,2020/6/8
187380,2020/6/8 12:00,11616.1,11617.84,11609.02,11611.13,12:00:00,2020/6/8
187410,2020/6/8 12:30,11610.7,11614.6,11609.18,11609.45,12:30:00,2020/6/8
187440,2020/6/8 13:00,11602.19,11607.77,11601.56,11606.7,13:00:00,2020/6/8
187470,2020/6/8 13:30,11610.32,11610.32,11610.32,11610.32,13:30:00,2020/6/8
188640,2020/6/9 09:00,11600.61,11605.96,11598.55,11598.55,09:00:00,2020/6/9
188670,2020/6/9 09:30,11584.58,11584.58,11577.08,11579.85,09:30:00,2020/6/9
188700,2020/6/9 10:00,11628.02,11634.6,11628.02,11633.87,10:00:00,2020/6/9
188730,2020/6/9 10:30,11600.06,11604.7,11597.64,11597.96,10:30:00,2020/6/9
188760,2020/6/9 11:00,11627.13,11630.07,11623.86,11625.09,11:00:00,2020/6/9
188790,2020/6/9 11:30,11634.75,11635.59,11629.57,11629.92,11:30:00,2020/6/9
188820,2020/6/9 12:00,11627.26,11628.58,11621.8,11623.14,12:00:00,2020/6/9
188850,2020/6/9 12:30,11609.56,11611.37,11609.56,11610.99,12:30:00,2020/6/9
188880,2020/6/9 13:00,11606.83,11608.43,11605.39,11606.11,13:00:00,2020/6/9
188910,2020/6/9 13:30,11637.11,11637.11,11637.11,11637.11,13:30:00,2020/6/9
190080,2020/6/10 09:00,11635.99,11648.13,11635.99,11640.03,09:00:00,2020/6/10
190110,2020/6/10 09:30,11670.03,11675.26,11669.4,11672.05,09:30:00,2020/6/10
190140,2020/6/10 10:00,11720.91,11720.91,11715.17,11715.17,10:00:00,2020/6/10
190170,2020/6/10 10:30,11726.94,11731.83,11726.26,11730.82,10:30:00,2020/6/10
190200,2020/6/10 11:00,11706.97,11708.7,11706.57,11708.7,11:00:00,2020/6/10
190230,2020/6/10 11:30,11692.57,11698.34,11692.57,11693.29,11:30:00,2020/6/10
190260,2020/6/10 12:00,11695.08,11696.19,11691.4,11692.08,12:00:00,2020/6/10
190290,2020/6/10 12:30,11691.16,11696.48,11690.48,11690.97,12:30:00,2020/6/10
190320,2020/6/10 13:00,11710.96,11713.07,11708.39,11710.4,13:00:00,2020/6/10
190350,2020/6/10 13:30,11720.16,11720.16,11720.16,11720.16,13:30:00,2020/6/10
191520,2020/6/11 09:00,11738.49,11746.21,11734.59,11738.81,09:00:00,2020/6/11
191550,2020/6/11 09:30,11707.35,11713.98,11707.35,11708.64,09:30:00,2020/6/11
191580,2020/6/11 10:00,11721.16,11726.37,11720.42,11725.04,10:00:00,2020/6/11
191610,2020/6/11 10:30,11726.99,11727.6,11725.12,11726.83,10:30:00,2020/6/11
191640,2020/6/11 11:00,11708,11712.71,11707.68,11708.56,11:00:00,2020/6/11
191670,2020/6/11 11:30,11661.97,11662.49,11656.08,11656.75,11:30:00,2020/6/11
191700,2020/6/11 12:00,11601.56,11605.96,11598.63,11604.7,12:00:00,2020/6/11
191730,2020/6/11 12:30,11560.94,11562.06,11555.62,11562.06,12:30:00,2020/6/11
191760,2020/6/11 13:00,11529.22,11540.9,11529.22,11535.61,13:00:00,2020/6/11
191790,2020/6/11 13:30,11535.77,11535.77,11535.77,11535.77,13:30:00,2020/6/11
192960,2020/6/12 09:00,11406.54,11406.54,11248.07,11248.07,09:00:00,2020/6/12
192990,2020/6/12 09:30,11336.33,11342.83,11336.19,11339.94,09:30:00,2020/6/12
193020,2020/6/12 10:00,11419.12,11420.31,11413.67,11415.03,10:00:00,2020/6/12
193050,2020/6/12 10:30,11411.23,11411.23,11404.53,11404.7,10:30:00,2020/6/12
193080,2020/6/12 11:00,11394.22,11399.77,11394.22,11395.62,11:00:00,2020/6/12
193110,2020/6/12 11:30,11385.79,11385.79,11379.36,11379.36,11:30:00,2020/6/12
193140,2020/6/12 12:00,11395.78,11395.8,11389.9,11395.45,12:00:00,2020/6/12
193170,2020/6/12 12:30,11401.11,11401.11,11395.58,11396.96,12:30:00,2020/6/12
193200,2020/6/12 13:00,11411.93,11413.21,11407.03,11407.07,13:00:00,2020/6/12
193230,2020/6/12 13:30,11429.94,11429.94,11429.94,11429.94,13:30:00,2020/6/12
197280,2020/6/15 09:00,11436.28,11446.72,11436.28,11438.37,09:00:00,2020/6/15
197310,2020/6/15 09:30,11407.59,11410.35,11405.71,11408.87,09:30:00,2020/6/15
197340,2020/6/15 10:00,11433.48,11433.48,11426.19,11430.99,10:00:00,2020/6/15
197370,2020/6/15 10:30,11466.95,11467.16,11459.29,11465.1,10:30:00,2020/6/15
197400,2020/6/15 11:00,11420,11423.14,11416.49,11416.49,11:00:00,2020/6/15
197430,2020/6/15 11:30,11430.36,11434.4,11428.52,11428.52,11:30:00,2020/6/15
197460,2020/6/15 12:00,11427.13,11427.13,11419.63,11419.63,12:00:00,2020/6/15
197490,2020/6/15 12:30,11383.11,11387.89,11381.73,11382.33,12:30:00,2020/6/15
197520,2020/6/15 13:00,11355.78,11356.16,11348.81,11351.58,13:00:00,2020/6/15
197550,2020/6/15 13:30,11306.26,11306.26,11306.26,11306.26,13:30:00,2020/6/15
198720,2020/6/16 09:00,11380.67,11471.28,11380.67,11471.28,09:00:00,2020/6/16
198750,2020/6/16 09:30,11444.47,11450.96,11444.01,11448.78,09:30:00,2020/6/16
198780,2020/6/16 10:00,11481.14,11486.73,11478.72,11486.2,10:00:00,2020/6/16
198810,2020/6/16 10:30,11493.23,11504.09,11492.97,11504.09,10:30:00,2020/6/16
198840,2020/6/16 11:00,11523.25,11541.51,11523.25,11533.81,11:00:00,2020/6/16
198870,2020/6/16 11:30,11521.49,11522.64,11518.58,11518.58,11:30:00,2020/6/16
198900,2020/6/16 12:00,11511.48,11513.66,11507.67,11507.67,12:00:00,2020/6/16
198930,2020/6/16 12:30,11503.17,11507.85,11500.82,11503.59,12:30:00,2020/6/16
198960,2020/6/16 13:00,11501.54,11505.12,11500.45,11502.58,13:00:00,2020/6/16
198990,2020/6/16 13:30,11511.64,11511.64,11511.64,11511.64,13:30:00,2020/6/16
200160,2020/6/17 09:00,11525.5,11549.98,11525.5,11548.55,09:00:00,2020/6/17
200190,2020/6/17 09:30,11495.09,11499.66,11492.66,11492.66,09:30:00,2020/6/17
200220,2020/6/17 10:00,11510.91,11514.09,11504.72,11504.72,10:00:00,2020/6/17
200250,2020/6/17 10:30,11511.83,11513.27,11508.8,11509.81,10:30:00,2020/6/17
200280,2020/6/17 11:00,11491.18,11495.13,11487.58,11493.62,11:00:00,2020/6/17
200310,2020/6/17 11:30,11496.39,11501.97,11494.44,11495.89,11:30:00,2020/6/17
200340,2020/6/17 12:00,11504.34,11505.19,11498.85,11504.55,12:00:00,2020/6/17
200370,2020/6/17 12:30,11537.09,11544.09,11537.09,11540.65,12:30:00,2020/6/17
200400,2020/6/17 13:00,11535.76,11537.46,11529.65,11535.04,13:00:00,2020/6/17
200430,2020/6/17 13:30,11534.59,11534.59,11534.59,11534.59,13:30:00,2020/6/17
201600,2020/6/18 09:00,11534.2,11556.49,11534.2,11551.52,09:00:00,2020/6/18
201630,2020/6/18 09:30,11523.63,11524.25,11517.66,11519.92,09:30:00,2020/6/18
201660,2020/6/18 10:00,11512.45,11514.8,11509.48,11509.48,10:00:00,2020/6/18
201690,2020/6/18 10:30,11508.81,11515.67,11508.81,11510.69,10:30:00,2020/6/18
201720,2020/6/18 11:00,11505.4,11506.23,11501.27,11505.47,11:00:00,2020/6/18
201750,2020/6/18 11:30,11530.35,11531.87,11525.61,11526.33,11:30:00,2020/6/18
201780,2020/6/18 12:00,11536.4,11537.84,11532.73,11534.98,12:00:00,2020/6/18
201810,2020/6/18 12:30,11524.34,11530.71,11524.34,11525.12,12:30:00,2020/6/18
201840,2020/6/18 13:00,11536.45,11540.78,11535.64,11539.39,13:00:00,2020/6/18
201870,2020/6/18 13:30,11548.33,11548.33,11548.33,11548.33,13:30:00,2020/6/18
203040,2020/6/19 09:00,11557.27,11584.88,11557.27,11580.42,09:00:00,2020/6/19
203070,2020/6/19 09:30,11567.82,11568.59,11562.65,11562.65,09:30:00,2020/6/19
203100,2020/6/19 10:00,11556.66,11562.48,11554.88,11554.88,10:00:00,2020/6/19
203130,2020/6/19 10:30,11548.05,11556.54,11548.05,11556.1,10:30:00,2020/6/19
203160,2020/6/19 11:00,11572.96,11574.76,11567.65,11570.29,11:00:00,2020/6/19
203190,2020/6/19 11:30,11571.26,11571.26,11564.39,11566.11,11:30:00,2020/6/19
203220,2020/6/19 12:00,11570.98,11577.31,11570.98,11571.95,12:00:00,2020/6/19
203250,2020/6/19 12:30,11576.19,11577.27,11569.02,11569.75,12:30:00,2020/6/19
203280,2020/6/19 13:00,11560.5,11564.21,11555.71,11555.71,13:00:00,2020/6/19
203310,2020/6/19 13:30,11549.86,11549.86,11549.86,11549.86,13:30:00,2020/6/19
207360,2020/6/22 09:00,11553.91,11566.21,11553.91,11566.06,09:00:00,2020/6/22
207390,2020/6/22 09:30,11630.65,11632.88,11626.2,11630.9,09:30:00,2020/6/22
207420,2020/6/22 10:00,11589.33,11594.66,11588.83,11594.23,10:00:00,2020/6/22
207450,2020/6/22 10:30,11593.71,11595.08,11590.11,11590.32,10:30:00,2020/6/22
207480,2020/6/22 11:00,11566.23,11571.68,11566.23,11569.92,11:00:00,2020/6/22
